route	dt	hour	minute	travelDistance	trafficCongestion	travelDuration	travelDurationTraffic 
work-to-home	2015-03-13	09	05	39.994	Medium	1881	2653
work-to-home	2015-03-13	09	10	39.994	Medium	1881	2623
work-to-home	2015-03-13	09	15	39.994	Medium	1881	2587
work-to-home	2015-03-13	09	20	39.994	Medium	1881	2587
work-to-home	2015-03-13	09	25	39.994	Medium	1881	2529
work-to-home	2015-03-13	09	30	39.994	Medium	1881	2496
work-to-home	2015-03-13	09	35	39.994	Medium	1881	2437
work-to-home	2015-03-13	09	40	39.994	Mild	1881	2340
work-to-home	2015-03-13	09	45	39.994	Mild	1881	2345
work-to-home	2015-03-13	09	50	39.994	Medium	1881	2387
work-to-home	2015-03-13	09	55	39.994	Medium	1881	2353
work-to-home	2015-03-13	10	00	39.994	Medium	1881	2439
work-to-home	2015-03-13	10	05	39.994	Medium	1881	2562
work-to-home	2015-03-13	10	10	39.994	Mild	1881	2345
work-to-home	2015-03-13	10	15	39.994	Medium	1881	2372
work-to-home	2015-03-13	10	20	39.994	Mild	1881	2309
work-to-home	2015-03-13	10	25	39.994	Medium	1881	2429
work-to-home	2015-03-13	10	30	39.994	Medium	1881	2363
work-to-home	2015-03-13	10	35	39.994	Medium	1881	2553
work-to-home	2015-03-13	10	40	39.994	Medium	1881	2483
work-to-home	2015-03-13	10	45	39.994	Medium	1881	2460
work-to-home	2015-03-13	10	50	39.994	Medium	1881	2491
work-to-home	2015-03-13	10	55	39.994	Medium	1881	2499
work-to-home	2015-03-13	11	00	39.994	Medium	1881	2485
work-to-home	2015-03-13	11	05	39.994	Medium	1881	2534
work-to-home	2015-03-13	11	10	39.994	Medium	1881	2488
work-to-home	2015-03-13	11	15	39.994	Medium	1881	2611
work-to-home	2015-03-13	11	20	39.994	Medium	1881	2753
work-to-home	2015-03-13	11	25	39.994	Medium	1881	2490
work-to-home	2015-03-13	11	30	39.994	Medium	1881	2541
work-to-home	2015-03-13	11	35	39.994	Medium	1881	2515
work-to-home	2015-03-13	11	40	39.994	Medium	1881	2714
work-to-home	2015-03-13	11	45	39.994	Medium	1881	2622
work-to-home	2015-03-13	11	50	39.994	Heavy	1881	2842
work-to-home	2015-03-13	11	55	39.994	Medium	1881	2737
work-to-home	2015-03-13	12	00	39.994	Heavy	1881	2897
work-to-home	2015-03-13	12	05	39.994	Medium	1881	2812
work-to-home	2015-03-13	12	10	39.994	Heavy	1881	2935
work-to-home	2015-03-13	12	15	39.994	Medium	1881	2808
work-to-home	2015-03-13	12	20	39.994	Heavy	1881	2903
work-to-home	2015-03-13	12	25	39.994	Heavy	1881	3012
work-to-home	2015-03-13	12	30	39.994	Heavy	1881	3142
work-to-home	2015-03-13	12	35	39.994	Heavy	1881	3167
work-to-home	2015-03-13	12	40	39.994	Heavy	1881	3184
work-to-home	2015-03-13	12	45	39.994	Heavy	1881	3353
work-to-home	2015-03-13	12	50	39.994	Heavy	1881	3069
work-to-home	2015-03-13	12	55	39.994	Heavy	1881	3126
work-to-home	2015-03-13	13	00	39.994	Heavy	1881	3161
work-to-home	2015-03-13	13	05	39.994	Heavy	1881	3161
work-to-home	2015-03-13	13	10	39.994	Heavy	1881	3174
work-to-home	2015-03-13	13	15	39.994	Heavy	1881	3159
work-to-home	2015-03-13	13	20	39.994	Heavy	1881	3203
work-to-home	2015-03-13	13	25	39.994	Heavy	1881	3161
work-to-home	2015-03-13	13	30	39.994	Heavy	1881	3339
work-to-home	2015-03-13	13	35	39.994	Heavy	1881	3567
work-to-home	2015-03-13	13	40	39.994	Heavy	1881	3548
work-to-home	2015-03-13	13	45	39.994	Heavy	1881	3416
work-to-home	2015-03-13	13	50	39.994	Heavy	1881	3719
work-to-home	2015-03-13	13	55	39.994	Heavy	1881	3775
work-to-home	2015-03-13	14	00	39.994	Heavy	1881	3789
work-to-home	2015-03-13	14	05	39.994	Heavy	1881	3675
work-to-home	2015-03-13	14	10	39.994	Heavy	1881	3766
work-to-home	2015-03-13	14	15	39.994	Heavy	1881	3781
work-to-home	2015-03-13	14	20	39.994	Heavy	1881	3896
work-to-home	2015-03-13	14	25	39.994	Heavy	1881	3773
work-to-home	2015-03-13	14	30	39.994	Heavy	1881	3938
work-to-home	2015-03-13	14	35	39.994	Heavy	1881	4118
work-to-home	2015-03-13	14	40	39.994	Heavy	1881	4341
work-to-home	2015-03-13	14	45	39.994	Heavy	1881	4227
work-to-home	2015-03-13	14	50	39.994	Heavy	1881	4571
work-to-home	2015-03-13	14	55	39.994	Heavy	1881	4598
work-to-home	2015-03-13	15	00	39.994	Heavy	1881	4496
work-to-home	2015-03-13	15	05	39.994	Heavy	1881	4691
work-to-home	2015-03-13	15	10	39.994	Heavy	1881	4421
work-to-home	2015-03-13	15	15	39.994	Heavy	1881	4699
work-to-home	2015-03-13	15	20	39.994	Heavy	1881	4724
work-to-home	2015-03-13	15	25	39.994	Heavy	1881	4751
work-to-home	2015-03-13	15	30	39.994	Heavy	1881	4617
work-to-home	2015-03-13	15	35	39.994	Heavy	1881	4700
work-to-home	2015-03-13	15	40	39.994	Heavy	1881	5044
work-to-home	2015-03-13	15	45	39.994	Heavy	1881	5005
work-to-home	2015-03-13	15	50	39.994	Heavy	1881	4878
work-to-home	2015-03-13	15	55	39.994	Heavy	1881	5130
work-to-home	2015-03-13	16	00	39.994	Heavy	1881	5153
work-to-home	2015-03-13	16	05	39.994	Heavy	1881	5469
work-to-home	2015-03-13	16	10	39.994	Heavy	1881	5240
work-to-home	2015-03-13	16	15	39.994	Heavy	1881	5128
work-to-home	2015-03-13	16	20	39.994	Heavy	1881	5251
work-to-home	2015-03-13	16	25	39.994	Heavy	1881	5308
work-to-home	2015-03-13	16	30	39.994	Heavy	1881	5010
work-to-home	2015-03-13	16	35	39.994	Heavy	1881	5116
work-to-home	2015-03-13	16	40	39.994	Heavy	1881	5194
work-to-home	2015-03-13	16	45	39.994	Heavy	1881	5219
work-to-home	2015-03-13	16	50	39.994	Heavy	1881	5386
work-to-home	2015-03-13	16	55	39.994	Heavy	1881	5276
work-to-home	2015-03-13	17	00	39.994	Heavy	1881	5273
work-to-home	2015-03-13	17	05	39.994	Heavy	1881	4989
work-to-home	2015-03-13	17	10	39.994	Heavy	1881	4929
work-to-home	2015-03-13	17	15	39.994	Heavy	1881	5039
work-to-home	2015-03-13	17	20	39.994	Heavy	1881	5018
work-to-home	2015-03-13	17	25	39.994	Heavy	1881	4982
work-to-home	2015-03-13	17	30	39.994	Heavy	1881	5038
work-to-home	2015-03-13	17	35	39.994	Heavy	1881	5203
work-to-home	2015-03-13	17	40	39.994	Heavy	1881	5173
work-to-home	2015-03-13	17	45	39.994	Heavy	1881	5137
work-to-home	2015-03-13	17	50	39.994	Heavy	1881	5133
work-to-home	2015-03-13	17	55	39.994	Heavy	1881	4892
work-to-home	2015-03-13	18	00	39.994	Heavy	1881	4913
work-to-home	2015-03-13	18	05	39.994	Heavy	1881	4695
work-to-home	2015-03-13	18	10	39.994	Heavy	1881	4843
work-to-home	2015-03-13	18	15	39.994	Heavy	1881	4886
work-to-home	2015-03-13	18	20	39.994	Heavy	1881	4614
work-to-home	2015-03-13	18	25	39.994	Heavy	1881	4511
work-to-home	2015-03-13	18	30	39.994	Heavy	1881	4507
work-to-home	2015-03-13	18	35	39.994	Heavy	1881	4348
work-to-home	2015-03-13	18	40	39.994	Heavy	1881	4251
work-to-home	2015-03-13	18	45	39.994	Heavy	1881	4066
work-to-home	2015-03-13	18	50	39.994	Heavy	1881	4039
work-to-home	2015-03-13	18	55	39.994	Heavy	1881	3731
work-to-home	2015-03-13	19	00	39.994	Heavy	1881	3736
work-to-home	2015-03-13	19	05	39.994	Heavy	1881	3932
work-to-home	2015-03-13	19	10	39.994	Heavy	1881	4014
work-to-home	2015-03-13	19	15	39.994	Heavy	1881	3956
work-to-home	2015-03-13	19	20	39.994	Heavy	1881	3507
work-to-home	2015-03-13	19	25	39.994	Heavy	1881	3559
work-to-home	2015-03-13	19	30	39.994	Heavy	1881	3600
work-to-home	2015-03-13	19	35	39.994	Heavy	1881	3306
work-to-home	2015-03-13	19	40	39.994	Heavy	1881	3739
work-to-home	2015-03-13	19	45	39.994	Heavy	1881	3597
work-to-home	2015-03-13	19	50	39.994	Heavy	1881	3439
work-to-home	2015-03-13	19	55	39.994	Heavy	1881	3155
work-to-home	2015-03-13	20	00	39.994	Heavy	1881	3210
work-to-home	2015-03-13	20	05	39.994	Heavy	1881	2986
work-to-home	2015-03-13	20	10	39.994	Heavy	1881	3024
work-to-home	2015-03-13	20	15	39.994	Heavy	1881	3082
work-to-home	2015-03-13	20	20	39.994	Heavy	1881	2972
work-to-home	2015-03-13	20	25	39.994	Heavy	1881	2853
work-to-home	2015-03-13	20	30	39.994	Heavy	1881	2837
work-to-home	2015-03-13	20	35	39.994	Medium	1881	2796
work-to-home	2015-03-13	20	40	39.994	Heavy	1881	2885
work-to-home	2015-03-13	20	45	39.994	Heavy	1881	2887
work-to-home	2015-03-13	20	50	39.994	Medium	1881	2762
work-to-home	2015-03-13	20	55	39.994	Medium	1881	2587
work-to-home	2015-03-13	21	00	39.994	Medium	1881	2581
work-to-home	2015-03-13	21	05	39.994	Medium	1881	2578
work-to-home	2015-03-13	21	10	39.994	Medium	1881	2398
work-to-home	2015-03-13	21	15	39.994	Medium	1881	2383
work-to-home	2015-03-13	21	20	39.994	Medium	1881	2373
work-to-home	2015-03-13	21	25	39.994	Medium	1881	2441
work-to-home	2015-03-13	21	30	39.994	Medium	1881	2480
work-to-home	2015-03-13	21	35	39.994	Medium	1881	2516
work-to-home	2015-03-13	21	40	39.994	Medium	1881	2427
work-to-home	2015-03-13	21	45	39.994	Medium	1881	2425
work-to-home	2015-03-13	21	50	39.994	Mild	1881	2265
work-to-home	2015-03-13	21	55	39.994	Medium	1881	2379
work-to-home	2015-03-13	22	05	39.994	Medium	1881	2386
work-to-home	2015-03-13	22	10	39.994	Medium	1881	2387
work-to-home	2015-03-13	22	15	39.994	Mild	1881	2316
work-to-home	2015-03-13	22	20	39.994	Mild	1881	2342
work-to-home	2015-03-13	22	25	39.994	Medium	1881	2467
work-to-home	2015-03-13	22	30	39.994	Medium	1881	2471
work-to-home	2015-03-13	22	35	39.994	Medium	1881	2545
work-to-home	2015-03-13	22	40	39.994	Medium	1881	2518
work-to-home	2015-03-13	22	45	39.994	Medium	1881	2452
work-to-home	2015-03-13	22	50	39.994	Medium	1881	2515
work-to-home	2015-03-13	22	55	39.994	Medium	1881	2502
work-to-home	2015-03-13	23	00	39.994	Medium	1881	2432
work-to-home	2015-03-13	23	05	39.994	Medium	1881	2387
work-to-home	2015-03-13	23	10	39.994	Mild	1881	2319
work-to-home	2015-03-13	23	15	39.994	Medium	1881	2384
work-to-home	2015-03-13	23	20	39.994	Medium	1881	2405
work-to-home	2015-03-13	23	25	39.994	Mild	1881	2276
work-to-home	2015-03-13	23	30	39.994	Mild	1881	2193
work-to-home	2015-03-13	23	35	39.994	Mild	1881	2096
work-to-home	2015-03-13	23	40	39.994	None	1881	2027
work-to-home	2015-03-13	23	45	39.994	None	1881	1990
work-to-home	2015-03-13	23	50	39.994	None	1881	1991
work-to-home	2015-03-13	23	55	39.994	None	1881	1965
Found 2015-03-01
home-to-work	2015-03-01	19	08	40.674	Mild	1772	2069
home-to-work	2015-03-01	19	40	40.674	Mild	1772	2003
home-to-work	2015-03-01	19	45	40.674	Mild	1772	2022
home-to-work	2015-03-01	19	50	40.674	Mild	1772	1971
home-to-work	2015-03-01	19	55	40.674	Mild	1772	2031
home-to-work	2015-03-01	20	00	40.674	Mild	1772	2028
home-to-work	2015-03-01	20	05	40.674	Mild	1772	1983
home-to-work	2015-03-01	20	10	40.674	Mild	1772	2010
home-to-work	2015-03-01	20	15	40.674	Mild	1772	2001
home-to-work	2015-03-01	20	20	40.674	Mild	1772	2000
home-to-work	2015-03-01	20	25	40.674	Mild	1772	1995
home-to-work	2015-03-01	20	30	40.674	Mild	1772	1990
home-to-work	2015-03-01	20	35	40.674	Mild	1772	1991
home-to-work	2015-03-01	20	45	40.674	Mild	1772	2007
home-to-work	2015-03-01	20	50	40.674	Medium	1772	2325
home-to-work	2015-03-01	20	55	40.674	Medium	1772	2331
home-to-work	2015-03-01	21	05	40.674	Medium	1772	2369
home-to-work	2015-03-01	21	15	40.674	Mild	1772	2038
home-to-work	2015-03-01	21	20	40.674	Mild	1772	1986
home-to-work	2015-03-01	21	25	40.674	Mild	1772	1959
home-to-work	2015-03-01	21	30	40.674	Mild	1772	1997
home-to-work	2015-03-01	21	35	40.674	Mild	1772	1954
home-to-work	2015-03-01	21	40	40.674	Mild	1772	1997
home-to-work	2015-03-01	21	45	40.674	Mild	1772	2013
home-to-work	2015-03-01	21	50	40.674	Mild	1772	2021
home-to-work	2015-03-01	21	55	40.674	Mild	1772	2003
home-to-work	2015-03-01	22	00	40.674	Mild	1772	1993
home-to-work	2015-03-01	22	05	40.674	Mild	1772	2121
home-to-work	2015-03-01	22	10	40.674	Mild	1772	2034
home-to-work	2015-03-01	22	15	40.674	Mild	1772	2040
home-to-work	2015-03-01	22	20	40.674	Mild	1772	2008
home-to-work	2015-03-01	22	30	40.674	Mild	1772	2028
home-to-work	2015-03-01	22	35	40.674	Mild	1772	1981
home-to-work	2015-03-01	22	40	40.674	Mild	1772	1959
home-to-work	2015-03-01	22	45	40.674	Mild	1772	1977
home-to-work	2015-03-01	22	50	40.674	Mild	1772	1991
home-to-work	2015-03-01	22	55	40.674	Mild	1772	2041
home-to-work	2015-03-01	23	00	40.674	Mild	1772	2015
home-to-work	2015-03-01	23	05	40.674	Mild	1772	1995
home-to-work	2015-03-01	23	10	40.674	Mild	1772	2001
home-to-work	2015-03-01	23	15	40.674	None	1772	1913
home-to-work	2015-03-01	23	20	40.674	None	1772	1898
home-to-work	2015-03-01	23	25	40.674	None	1772	1833
home-to-work	2015-03-01	23	30	40.674	None	1772	1827
home-to-work	2015-03-01	23	35	40.674	None	1772	1871
home-to-work	2015-03-01	23	40	40.674	None	1772	1850
home-to-work	2015-03-01	23	45	40.674	None	1772	1867
home-to-work	2015-03-01	23	50	40.674	None	1772	1836
home-to-work	2015-03-01	23	55	40.674	None	1772	1819
work-to-home	2015-03-01	19	08	39.994	Mild	1881	2333
work-to-home	2015-03-01	19	40	39.994	Mild	1881	2289
work-to-home	2015-03-01	19	45	39.994	Mild	1881	2233
work-to-home	2015-03-01	19	50	39.994	Mild	1881	2262
work-to-home	2015-03-01	19	55	39.994	Mild	1881	2287
work-to-home	2015-03-01	20	05	39.994	Mild	1881	2199
work-to-home	2015-03-01	20	10	39.994	Mild	1881	2141
work-to-home	2015-03-01	20	15	39.994	Mild	1881	2122
work-to-home	2015-03-01	20	20	39.994	Mild	1881	2106
work-to-home	2015-03-01	20	25	39.994	None	1881	2063
work-to-home	2015-03-01	20	30	39.994	Mild	1881	2076
work-to-home	2015-03-01	20	35	39.994	None	1881	2065
work-to-home	2015-03-01	20	40	39.994	None	1881	2044
work-to-home	2015-03-01	20	45	39.994	None	1881	2034
work-to-home	2015-03-01	20	50	39.994	None	1881	2023
work-to-home	2015-03-01	20	55	39.994	Mild	1881	2075
work-to-home	2015-03-01	21	00	39.994	Mild	1881	2075
work-to-home	2015-03-01	21	05	39.994	None	1881	2056
work-to-home	2015-03-01	21	10	39.994	None	1881	2037
work-to-home	2015-03-01	21	15	39.994	None	1881	2046
work-to-home	2015-03-01	21	20	39.994	None	1881	2011
work-to-home	2015-03-01	21	25	39.994	None	1881	2039
work-to-home	2015-03-01	21	30	39.994	None	1881	2048
work-to-home	2015-03-01	21	35	39.994	None	1881	2058
work-to-home	2015-03-01	21	40	39.994	Mild	1881	2094
work-to-home	2015-03-01	21	45	39.994	Mild	1881	2098
work-to-home	2015-03-01	21	50	39.994	Mild	1881	2158
work-to-home	2015-03-01	21	55	39.994	Mild	1881	2136
work-to-home	2015-03-01	22	00	39.994	Mild	1881	2197
work-to-home	2015-03-01	22	05	39.994	Mild	1881	2152
work-to-home	2015-03-01	22	10	39.994	Mild	1881	2110
work-to-home	2015-03-01	22	15	39.994	Mild	1881	2132
work-to-home	2015-03-01	22	20	39.994	Mild	1881	2105
work-to-home	2015-03-01	22	23	39.994	Mild	1881	2135
work-to-home	2015-03-01	22	30	39.994	Mild	1881	2159
work-to-home	2015-03-01	22	35	39.994	Mild	1881	2145
work-to-home	2015-03-01	22	40	39.994	Mild	1881	2096
work-to-home	2015-03-01	22	45	39.994	Mild	1881	2075
work-to-home	2015-03-01	22	50	39.994	Mild	1881	2070
work-to-home	2015-03-01	22	55	39.994	Mild	1881	2079
work-to-home	2015-03-01	23	00	39.994	Mild	1881	2080
work-to-home	2015-03-01	23	05	39.994	Mild	1881	2146
work-to-home	2015-03-01	23	10	39.994	None	1881	2065
work-to-home	2015-03-01	23	15	39.994	None	1881	2028
work-to-home	2015-03-01	23	20	39.994	None	1881	1988
work-to-home	2015-03-01	23	25	39.994	None	1881	1963
work-to-home	2015-03-01	23	30	39.994	None	1881	1946
work-to-home	2015-03-01	23	35	39.994	None	1881	1962
work-to-home	2015-03-01	23	40	39.994	None	1881	1957
work-to-home	2015-03-01	23	45	39.994	None	1881	1932
work-to-home	2015-03-01	23	50	39.994	None	1881	1963
work-to-home	2015-03-01	23	55	39.994	None	1881	1922
Found 2015-03-02
home-to-work	2015-03-02	00	00	40.674	None	1772	1817
home-to-work	2015-03-02	00	05	40.674	None	1772	1802
home-to-work	2015-03-02	00	10	40.674	None	1772	1799
home-to-work	2015-03-02	00	15	40.674	None	1772	1845
home-to-work	2015-03-02	00	20	40.674	None	1772	1806
home-to-work	2015-03-02	00	25	40.674	None	1772	1814
home-to-work	2015-03-02	00	35	40.674	None	1772	1814
home-to-work	2015-03-02	00	40	40.674	None	1772	1806
home-to-work	2015-03-02	00	45	40.674	None	1772	1800
home-to-work	2015-03-02	00	50	40.674	None	1772	1828
home-to-work	2015-03-02	00	55	40.674	None	1772	1876
home-to-work	2015-03-02	01	00	40.674	None	1772	1829
home-to-work	2015-03-02	01	15	40.674	None	1772	1813
home-to-work	2015-03-02	01	20	40.674	None	1772	1800
home-to-work	2015-03-02	01	25	40.674	None	1772	1799
home-to-work	2015-03-02	01	30	40.674	None	1772	1834
home-to-work	2015-03-02	01	35	40.674	None	1772	1795
home-to-work	2015-03-02	01	40	40.674	None	1772	1828
home-to-work	2015-03-02	01	45	40.674	None	1772	1816
home-to-work	2015-03-02	01	50	40.674	None	1772	1817
home-to-work	2015-03-02	01	55	40.674	None	1772	1817
home-to-work	2015-03-02	02	00	40.674	None	1772	1834
home-to-work	2015-03-02	02	05	40.674	None	1772	1803
home-to-work	2015-03-02	02	10	40.674	None	1772	1811
home-to-work	2015-03-02	02	15	40.674	None	1772	1810
home-to-work	2015-03-02	02	20	40.674	None	1772	1852
home-to-work	2015-03-02	02	25	40.674	None	1772	1832
home-to-work	2015-03-02	02	30	40.674	None	1772	1808
home-to-work	2015-03-02	02	35	40.674	None	1772	1825
home-to-work	2015-03-02	02	40	40.674	None	1772	1801
home-to-work	2015-03-02	02	45	40.674	None	1772	1799
home-to-work	2015-03-02	02	50	40.674	None	1772	1806
home-to-work	2015-03-02	02	55	40.674	None	1772	1817
home-to-work	2015-03-02	03	00	40.674	None	1772	1805
home-to-work	2015-03-02	03	05	40.674	None	1772	1811
home-to-work	2015-03-02	03	10	40.674	None	1772	1813
home-to-work	2015-03-02	03	15	40.674	None	1772	1807
home-to-work	2015-03-02	03	20	40.674	None	1772	1813
home-to-work	2015-03-02	03	25	40.674	None	1772	1813
home-to-work	2015-03-02	03	30	40.674	None	1772	1808
home-to-work	2015-03-02	03	35	40.674	None	1772	1831
home-to-work	2015-03-02	03	40	40.674	None	1772	1821
home-to-work	2015-03-02	03	45	40.674	None	1772	1828
home-to-work	2015-03-02	03	50	40.674	None	1772	1828
home-to-work	2015-03-02	03	55	40.674	None	1772	1826
home-to-work	2015-03-02	04	00	40.674	None	1772	1813
home-to-work	2015-03-02	04	05	40.674	None	1772	1816
home-to-work	2015-03-02	04	10	40.674	None	1772	1807
home-to-work	2015-03-02	04	15	40.674	None	1772	1825
home-to-work	2015-03-02	04	20	40.674	None	1772	1823
home-to-work	2015-03-02	04	25	40.674	None	1772	1817
home-to-work	2015-03-02	04	30	40.674	None	1772	1825
home-to-work	2015-03-02	04	35	40.674	None	1772	1795
home-to-work	2015-03-02	04	40	40.674	None	1772	1813
home-to-work	2015-03-02	04	45	40.674	None	1772	1816
home-to-work	2015-03-02	04	50	40.674	None	1772	1811
home-to-work	2015-03-02	04	55	40.674	None	1772	1815
home-to-work	2015-03-02	05	00	40.674	None	1772	1817
home-to-work	2015-03-02	05	05	40.674	None	1772	1797
home-to-work	2015-03-02	05	10	40.674	None	1772	1797
home-to-work	2015-03-02	05	15	40.674	None	1772	1825
home-to-work	2015-03-02	05	20	40.674	None	1772	1828
home-to-work	2015-03-02	05	25	40.674	None	1772	1830
home-to-work	2015-03-02	05	30	40.674	None	1772	1834
home-to-work	2015-03-02	05	35	40.674	None	1772	1833
home-to-work	2015-03-02	05	40	40.674	None	1772	1866
home-to-work	2015-03-02	05	45	40.674	None	1772	1882
home-to-work	2015-03-02	05	50	40.674	None	1772	1900
home-to-work	2015-03-02	05	55	40.674	None	1772	1924
home-to-work	2015-03-02	06	00	40.674	Mild	1772	1961
home-to-work	2015-03-02	06	05	40.674	Mild	1772	2019
home-to-work	2015-03-02	06	10	40.674	Mild	1772	2144
home-to-work	2015-03-02	06	15	40.674	Mild	1772	2169
home-to-work	2015-03-02	06	20	40.674	Medium	1772	2509
home-to-work	2015-03-02	06	25	40.674	Heavy	1772	2887
home-to-work	2015-03-02	06	30	40.674	Heavy	1772	2942
home-to-work	2015-03-02	06	35	40.674	Heavy	1772	3206
home-to-work	2015-03-02	06	40	40.674	Heavy	1772	3307
home-to-work	2015-03-02	06	45	40.674	Heavy	1772	3352
home-to-work	2015-03-02	06	50	40.674	Heavy	1772	3464
home-to-work	2015-03-02	06	55	40.674	Heavy	1772	3263
home-to-work	2015-03-02	07	00	40.674	Heavy	1772	3331
home-to-work	2015-03-02	07	05	40.674	Heavy	1772	3702
home-to-work	2015-03-02	07	10	40.674	Heavy	1772	3581
home-to-work	2015-03-02	07	15	40.674	Heavy	1772	3524
home-to-work	2015-03-02	07	20	40.674	Heavy	1772	3637
home-to-work	2015-03-02	07	25	40.674	Heavy	1772	3716
home-to-work	2015-03-02	07	30	40.674	Heavy	1772	3856
home-to-work	2015-03-02	07	35	40.674	Heavy	1772	4137
home-to-work	2015-03-02	07	40	40.674	Heavy	1772	4202
home-to-work	2015-03-02	07	45	40.674	Heavy	1772	4268
home-to-work	2015-03-02	07	50	40.674	Heavy	1772	4482
home-to-work	2015-03-02	07	55	40.674	Heavy	1772	4426
home-to-work	2015-03-02	08	00	40.674	Heavy	1772	4358
home-to-work	2015-03-02	08	05	40.674	Heavy	1772	4444
home-to-work	2015-03-02	08	15	40.674	Heavy	1772	4225
home-to-work	2015-03-02	08	20	40.674	Heavy	1772	4289
home-to-work	2015-03-02	08	25	40.674	Heavy	1772	4340
home-to-work	2015-03-02	08	30	40.674	Heavy	1772	4315
home-to-work	2015-03-02	08	35	40.674	Heavy	1772	4266
home-to-work	2015-03-02	08	40	40.674	Heavy	1772	4231
home-to-work	2015-03-02	08	45	40.674	Heavy	1772	4335
home-to-work	2015-03-02	08	50	40.674	Heavy	1772	4308
home-to-work	2015-03-02	08	55	40.674	Heavy	1772	4131
home-to-work	2015-03-02	09	00	40.674	Heavy	1772	3999
home-to-work	2015-03-02	09	05	40.674	Heavy	1772	3897
home-to-work	2015-03-02	09	10	40.674	Heavy	1772	3817
home-to-work	2015-03-02	09	20	40.674	Heavy	1772	3662
home-to-work	2015-03-02	09	25	40.674	Heavy	1772	3520
home-to-work	2015-03-02	09	30	40.674	Heavy	1772	3481
home-to-work	2015-03-02	09	35	40.674	Heavy	1772	3548
home-to-work	2015-03-02	09	40	40.674	Heavy	1772	3322
home-to-work	2015-03-02	09	45	40.674	Heavy	1772	3113
home-to-work	2015-03-02	09	50	40.674	Heavy	1772	3090
home-to-work	2015-03-02	09	55	40.674	Heavy	1772	3039
home-to-work	2015-03-02	10	00	40.674	Heavy	1772	3059
home-to-work	2015-03-02	10	05	40.674	Heavy	1772	2932
home-to-work	2015-03-02	10	10	40.674	Heavy	1772	2769
home-to-work	2015-03-02	10	15	40.674	Heavy	1772	2777
home-to-work	2015-03-02	10	25	40.674	Medium	1772	2537
home-to-work	2015-03-02	10	30	40.674	Medium	1772	2573
home-to-work	2015-03-02	10	35	40.674	Medium	1772	2436
home-to-work	2015-03-02	10	40	40.674	Medium	1772	2418
home-to-work	2015-03-02	10	45	40.674	Medium	1772	2367
home-to-work	2015-03-02	10	50	40.674	Medium	1772	2320
home-to-work	2015-03-02	10	55	40.674	Mild	1772	2188
home-to-work	2015-03-02	11	00	40.674	Medium	1772	2235
home-to-work	2015-03-02	11	05	40.674	Mild	1772	2202
home-to-work	2015-03-02	11	25	40.674	Mild	1772	2026
home-to-work	2015-03-02	11	30	40.674	Mild	1772	1987
home-to-work	2015-03-02	11	35	40.674	Mild	1772	2066
home-to-work	2015-03-02	11	40	40.674	Mild	1772	2054
home-to-work	2015-03-02	11	45	40.674	Mild	1772	2084
home-to-work	2015-03-02	11	50	40.674	Mild	1772	2102
home-to-work	2015-03-02	11	55	40.674	Mild	1772	2048
home-to-work	2015-03-02	12	00	40.674	Mild	1772	2039
home-to-work	2015-03-02	12	05	40.674	Mild	1772	2099
home-to-work	2015-03-02	12	10	40.674	Mild	1772	2042
home-to-work	2015-03-02	12	25	40.674	Mild	1772	2106
home-to-work	2015-03-02	12	35	40.674	Mild	1772	2090
home-to-work	2015-03-02	12	45	40.674	Mild	1772	2105
home-to-work	2015-03-02	13	10	40.674	Mild	1772	2021
home-to-work	2015-03-02	13	15	40.674	Mild	1772	2025
home-to-work	2015-03-02	13	20	40.674	Mild	1772	2082
home-to-work	2015-03-02	13	25	40.674	Mild	1772	2060
home-to-work	2015-03-02	13	30	40.674	Mild	1772	2027
home-to-work	2015-03-02	13	35	40.674	Mild	1772	2049
home-to-work	2015-03-02	13	40	40.674	Mild	1772	2047
home-to-work	2015-03-02	13	45	40.674	Mild	1772	2079
home-to-work	2015-03-02	13	55	40.674	Mild	1772	2105
home-to-work	2015-03-02	14	05	40.674	Mild	1772	2071
home-to-work	2015-03-02	14	15	40.674	Mild	1772	2023
home-to-work	2015-03-02	14	25	40.674	Mild	1772	2094
home-to-work	2015-03-02	14	30	40.674	Mild	1772	2081
home-to-work	2015-03-02	14	35	40.674	Mild	1772	2082
home-to-work	2015-03-02	14	40	40.674	Mild	1772	2092
home-to-work	2015-03-02	14	45	40.674	Mild	1772	2108
home-to-work	2015-03-02	14	50	40.674	Mild	1772	2074
home-to-work	2015-03-02	14	55	40.674	Mild	1772	2066
home-to-work	2015-03-02	15	00	40.674	Mild	1772	2054
home-to-work	2015-03-02	15	10	40.674	Mild	1772	2084
home-to-work	2015-03-02	15	20	40.674	Mild	1772	2063
home-to-work	2015-03-02	15	35	40.674	Mild	1772	2141
home-to-work	2015-03-02	15	40	40.674	Mild	1772	2094
home-to-work	2015-03-02	15	50	40.674	Mild	1772	2063
home-to-work	2015-03-02	15	55	40.674	Mild	1772	2091
home-to-work	2015-03-02	16	05	40.674	Mild	1772	2101
home-to-work	2015-03-02	16	10	40.674	Mild	1772	2140
home-to-work	2015-03-02	16	15	40.674	Medium	1772	2316
home-to-work	2015-03-02	16	20	40.674	Medium	1772	2387
home-to-work	2015-03-02	16	25	40.674	Medium	1772	2327
home-to-work	2015-03-02	16	30	40.674	Medium	1772	2306
